date,peak_hour,peak_mw,capacity_mw,reserve_mw,reserve_pct,renewables_mw,storage_mw,demand_response,event,explained,temp_station,temp_kind,temp_c,temp_rank,note
2023-06-17,16:02,10361.0,16328.0,5966.0,57.58,2693.0,0.0,False,,False,,,,,
2023-06-18,15:22,10908.0,16373.0,5466.0,50.11,3175.0,0.0,False,,False,,,,,
2023-06-19,15:48,10369.0,15595.0,5226.0,50.4,3049.0,0.0,False,,False,,,,,
2023-06-20,15:21,10616.0,15218.0,4602.0,43.35,3054.0,0.0,False,,False,,,,,
2023-06-21,15:19,11089.0,14799.0,3710.0,33.46,3160.0,0.0,False,,False,,,,,
2023-06-22,15:34,11109.0,14798.0,3688.0,33.2,3139.0,0.0,False,,False,,,,,
2023-06-23,17:36,10578.0,14363.0,3785.0,35.78,1850.0,0.0,False,,False,,,,,
2023-06-24,17:40,10280.0,13952.0,3672.0,35.72,1784.0,0.0,False,,False,,,,,
2023-06-25,15:40,11933.0,15638.0,3705.0,31.05,3089.0,0.0,False,,False,,,,,
2023-06-26,15:26,11445.0,17009.0,5564.0,48.62,3247.0,0.0,False,,False,,,,,
2023-06-27,16:16,11291.0,16472.0,5181.0,45.89,2806.0,0.0,False,,False,,,,,
2023-06-28,15:27,11084.0,15904.0,4820.0,43.49,3178.0,0.0,False,,False,,,,,
2023-06-29,15:46,11083.0,16173.0,5090.0,45.93,3101.0,0.0,False,,False,,,,,
2023-06-30,17:22,10447.0,15332.0,4885.0,46.76,2146.0,0.0,False,,False,,,,,
2023-07-01,17:10,10218.0,15232.0,5013.0,49.06,2271.0,0.0,False,,False,,,,,
2023-07-02,15:27,11630.0,16596.0,4967.0,42.71,3113.0,0.0,False,,False,,,,,
2023-07-03,15:35,11960.0,16481.0,4521.0,37.8,3102.0,0.0,False,,False,,,,,
2023-07-04,15:35,12260.0,16261.0,4001.0,32.63,3107.0,0.0,False,,False,,,,,
2023-07-05,15:18,12558.0,15975.0,3417.0,27.21,3279.0,0.0,False,,False,,,,,
2023-07-06,15:26,12247.0,16382.0,4135.0,33.76,3227.0,0.0,False,,False,,,,,
2023-07-07,17:00,11238.0,16080.0,4842.0,43.09,2360.0,0.0,False,,False,,,,,
2023-07-08,17:08,11005.0,15331.0,4326.0,39.31,2271.0,0.0,False,,False,,,,,
2023-07-09,15:14,12829.0,16321.0,3492.0,27.22,3085.0,0.0,False,,False,,,,,
2023-07-10,15:16,13093.0,16318.0,3225.0,24.63,3175.0,0.0,False,,False,,,,,
2023-07-11,15:24,13310.0,17185.0,3875.0,29.11,2955.0,0.0,False,,False,,,,,
2023-07-12,15:12,13436.0,17595.0,4158.0,30.95,3141.0,0.0,False,,False,,,,,
2023-07-13,14:16,14089.0,17924.0,3835.0,27.22,3322.0,0.0,False,,False,,,,,
2023-07-14,14:53,12905.0,17466.0,4561.0,35.34,3308.0,0.0,False,,False,,,,,
2023-07-15,16:38,12397.0,17000.0,4602.0,37.12,2528.0,0.0,False,,False,,,,,
2023-07-16,15:26,14381.0,18040.0,3659.0,25.44,3099.0,150.0,False,,False,,,,,
2023-07-17,15:28,14711.0,18005.0,3294.0,22.39,3143.0,0.0,False,,False,,,,,
2023-07-18,15:29,14559.0,17526.0,2967.0,20.38,3127.0,72.0,False,,False,,,,,
2023-07-19,15:09,14315.0,17214.0,2899.0,20.25,3227.0,83.0,False,,False,,,,,
2023-07-20,15:19,14022.0,17398.0,3377.0,24.08,3273.0,149.0,False,,False,,,,,
2023-07-21,16:00,12793.0,17979.0,5185.0,40.53,3028.0,0.0,False,,False,,,,,
2023-07-22,17:12,12369.0,17381.0,5012.0,40.52,2265.0,0.0,False,,False,,,,,
2023-07-23,14:39,14749.0,18728.0,3979.0,26.98,3406.0,153.0,False,,False,,,,,
2023-07-24,14:53,14960.0,18715.0,3754.0,25.09,3420.0,0.0,False,,False,,,,,
2023-07-25,14:52,15336.0,18904.0,3568.0,23.27,3337.0,304.0,False,,False,,,,,
2023-07-26,16:16,15253.0,18111.0,2858.0,18.74,2882.0,155.0,False,,False,,,,,
2023-07-27,15:30,14652.0,18054.0,3402.0,23.22,3166.0,132.0,False,,False,,,,,
2023-07-28,16:10,13550.0,17468.0,3917.0,28.91,2951.0,0.0,False,,False,,,,,
2023-07-29,16:23,12745.0,17213.0,4468.0,35.06,2690.0,0.0,False,,False,,,,,
2023-07-30,15:15,14016.0,17171.0,3155.0,22.51,3273.0,82.0,False,,False,,,,,
2023-07-31,16:27,14093.0,16682.0,2589.0,18.37,2676.0,261.0,False,,False,,,,,
2023-08-01,16:16,14458.0,17263.0,2806.0,19.41,2844.0,219.0,False,,False,,,,,
2023-08-02,14:49,14124.0,17819.0,3695.0,26.16,3408.0,156.0,False,,False,,,,,
2023-08-03,15:40,13820.0,18819.0,4999.0,36.17,3292.0,0.0,False,,False,,,,,
2023-08-04,16:32,12791.0,18095.0,5304.0,41.47,2788.0,0.0,False,,False,,,,,
2023-08-05,16:44,12189.0,17596.0,5407.0,44.36,2664.0,0.0,False,,False,,,,,
2023-08-06,15:43,13828.0,18688.0,4860.0,35.15,3291.0,304.0,False,,False,,,,,
2023-08-07,16:14,14088.0,18048.0,3960.0,28.11,2906.0,0.0,False,,False,,,,,
2023-08-08,15:33,13739.0,18426.0,4686.0,34.11,3216.0,235.0,False,,False,,,,,
2023-08-09,15:44,13813.0,18181.0,4367.0,31.62,3063.0,0.0,False,,False,,,,,
2023-08-10,15:26,13707.0,18345.0,4638.0,33.84,3236.0,147.0,False,,False,,,,,
2023-08-11,17:02,12634.0,17360.0,4726.0,37.41,2155.0,172.0,False,,False,,,,,
2023-08-12,16:57,12459.0,16704.0,4245.0,34.07,1488.0,0.0,False,,False,,,,,
2023-08-13,15:46,15685.0,18064.0,2379.0,15.17,2441.0,175.0,False,,False,,,,,
2023-08-14,14:53,14973.0,17732.0,2760.0,18.43,2040.0,221.0,False,,False,,,,,
2023-08-15,14:43,14773.0,18730.0,3957.0,26.79,3034.0,165.0,False,,False,,,,,
2023-08-16,15:26,14664.0,18594.0,3930.0,26.8,2979.0,307.0,False,,False,,,,,
2023-08-17,15:19,14759.0,18182.0,3423.0,23.19,2994.0,306.0,False,,False,,,,,
2023-08-18,15:47,13636.0,17800.0,4163.0,30.53,2753.0,146.0,False,,False,,,,,
2023-08-19,16:28,12911.0,16863.0,3952.0,30.61,2344.0,0.0,False,,False,,,,,
2023-08-20,13:56,14278.0,18477.0,4199.0,29.41,3401.0,0.0,False,,False,,,,,
2023-08-21,15:57,13645.0,17717.0,4072.0,29.84,2858.0,232.0,False,,False,,,,,
2023-08-22,15:21,13676.0,17775.0,4098.0,29.96,3064.0,81.0,False,,False,,,,,
2023-08-23,15:30,14184.0,17650.0,3466.0,24.44,3032.0,95.0,False,,False,,,,,
2023-08-24,14:47,13768.0,18108.0,4340.0,31.52,3389.0,77.0,False,,False,,,,,
2023-08-25,16:18,12637.0,17338.0,4702.0,37.21,2723.0,155.0,False,,False,,,,,
2023-08-26,19:45,12867.0,15020.0,2153.0,16.73,353.0,152.0,False,,False,,,,,
2023-08-27,15:43,13604.0,17885.0,4281.0,31.47,3082.0,37.0,False,,False,,,,,
2023-08-28,15:13,13405.0,18015.0,4610.0,34.39,3327.0,155.0,False,,False,,,,,
2023-08-29,14:29,13466.0,18017.0,4551.0,33.8,3338.0,0.0,False,,False,,,,,
2023-08-30,15:44,13913.0,17683.0,3770.0,27.1,3023.0,152.0,False,,False,,,,,
2023-08-31,15:44,14055.0,17042.0,2987.0,21.25,2802.0,280.0,False,,False,,,,,
2023-09-01,14:55,13039.0,17075.0,4036.0,30.95,3189.0,0.0,False,,False,,,,,
2023-09-02,16:28,11431.0,16398.0,4967.0,43.45,2617.0,149.0,False,,False,,,,,
2023-09-03,15:34,13578.0,17113.0,3536.0,26.04,2944.0,0.0,False,,False,,,,,
2023-09-04,15:46,13457.0,16804.0,3347.0,24.87,2824.0,274.0,False,,False,,,,,
2023-09-05,16:42,13478.0,16411.0,2933.0,21.76,2167.0,277.0,False,,False,,,,,
2023-09-06,15:34,14138.0,17710.0,3572.0,25.27,3017.0,154.0,False,,False,,,,,
2023-09-07,15:26,13622.0,18376.0,4754.0,34.9,3128.0,0.0,False,,False,,,,,
2023-09-08,15:46,13881.0,17641.0,3760.0,27.09,2737.0,244.0,False,,False,,,,,
2023-09-09,15:24,12515.0,18293.0,5778.0,46.17,3150.0,0.0,False,,False,,,,,
2023-09-10,15:29,13815.0,18034.0,4219.0,30.54,3119.0,171.0,False,,False,,,,,
2023-09-11,15:24,13891.0,17931.0,4040.0,29.08,2982.0,245.0,False,,False,,,,,
2023-09-12,15:36,14508.0,16997.0,2488.0,17.15,2306.0,265.0,False,,False,,,,,
2023-09-13,15:38,12874.0,16807.0,3932.0,30.54,1969.0,131.0,False,,False,,,,,
2023-09-14,15:38,12983.0,17949.0,4966.0,38.25,3109.0,0.0,False,,False,,,,,
2023-09-15,15:13,11675.0,17447.0,5771.0,49.43,3195.0,0.0,False,,False,,,,,
2023-09-16,15:40,10224.0,16373.0,6149.0,60.14,3061.0,0.0,False,,False,,,,,
2023-09-17,15:38,10506.0,17211.0,6705.0,63.82,3167.0,0.0,False,,False,,,,,
2023-09-18,15:48,12679.0,16169.0,3491.0,27.53,2978.0,254.0,False,,False,,,,,
2023-09-19,16:01,12772.0,15637.0,2864.0,22.42,2775.0,215.0,False,,False,,,,,
2023-09-20,15:12,12346.0,16368.0,4022.0,32.58,3177.0,166.0,False,,False,,,,,
2023-09-21,15:23,12585.0,16427.0,3842.0,30.53,2972.0,163.0,False,,False,,,,,
2023-09-22,16:04,11876.0,15701.0,3825.0,32.21,2514.0,266.0,False,,False,,,,,
2023-09-23,16:05,11449.0,15983.0,4534.0,39.6,2533.0,166.0,False,,False,,,,,
2023-09-24,14:43,11847.0,16582.0,4734.0,39.96,3310.0,0.0,False,,False,,,,,
2023-09-25,16:42,10509.0,15737.0,5228.0,49.75,2157.0,225.0,False,,False,,,,,
2023-09-26,15:22,12809.0,16293.0,3483.0,27.19,2995.0,210.0,False,,False,,,,,
2023-09-27,15:12,12546.0,16443.0,3897.0,31.06,3018.0,0.0,False,,False,,,,,
2023-09-28,15:23,12961.0,16325.0,3364.0,25.95,2961.0,86.0,False,,False,,,,,
2023-09-29,15:02,12108.0,16759.0,4651.0,38.41,3178.0,0.0,False,,False,,,,,
2023-09-30,16:06,10263.0,15544.0,5281.0,51.46,2553.0,75.0,False,,False,,,,,
2023-10-01,14:12,11357.0,14918.0,3560.0,31.35,2019.0,0.0,False,,False,,,,,
2023-10-02,12:38,10256.0,14401.0,4145.0,40.42,1854.0,0.0,False,,False,,,,,
2023-10-03,15:08,10205.0,14913.0,4708.0,46.13,2287.0,85.0,False,,False,,,,,
2023-10-04,15:36,10124.0,14855.0,4731.0,46.73,1889.0,88.0,False,,False,,,,,
2023-10-05,14:54,10696.0,15462.0,4766.0,44.56,2290.0,87.0,False,,False,,,,,
2023-10-06,13:29,10208.0,15701.0,5493.0,53.81,3314.0,0.0,False,,False,,,,,
2023-10-07,16:24,8935.0,12926.0,3992.0,44.68,1522.0,89.0,False,,False,,,,,
2023-10-08,14:44,10022.0,14741.0,4719.0,47.09,2764.0,118.0,False,,False,,,,,
2023-10-09,15:02,10065.0,14557.0,4492.0,44.63,1168.0,0.0,False,,False,,,,,
2023-10-10,13:42,10118.0,15738.0,5620.0,55.54,2558.0,0.0,False,,False,,,,,
2023-10-11,14:08,9857.0,15589.0,5732.0,58.15,2477.0,0.0,False,,False,,,,,
2023-10-12,14:43,10013.0,16373.0,6361.0,63.53,2901.0,0.0,False,,False,,,,,
2023-10-13,14:50,9269.0,15191.0,5922.0,63.89,2876.0,0.0,False,,False,,,,,
2023-10-14,14:37,8570.0,15216.0,6646.0,77.55,2681.0,0.0,False,,False,,,,,
2023-10-15,13:06,9488.0,15602.0,6114.0,64.44,2753.0,0.0,False,,False,,,,,
2023-10-16,15:20,9135.0,15860.0,6725.0,73.62,2535.0,0.0,False,,False,,,,,
2023-10-17,13:26,9420.0,16320.0,6900.0,73.25,3148.0,0.0,False,,False,,,,,
2023-10-18,14:36,9312.0,15696.0,6384.0,68.56,2695.0,0.0,False,,False,,,,,
2023-10-19,14:03,9567.0,15828.0,6260.0,65.43,2988.0,0.0,False,,False,,,,,
2023-10-20,12:52,8866.0,15972.0,7105.0,80.14,3221.0,0.0,False,,False,,,,,
2023-10-21,16:12,8456.0,15200.0,6744.0,79.75,1908.0,0.0,False,,False,,,,,
2023-10-22,14:41,10249.0,16195.0,5945.0,58.01,2724.0,0.0,False,,False,,,,,
2023-10-23,14:54,10557.0,15649.0,5093.0,48.24,2670.0,164.0,False,,False,,,,,
2023-10-24,14:54,11025.0,15663.0,4638.0,42.07,2570.0,0.0,False,,False,,,,,
2023-10-25,14:26,10949.0,15493.0,4545.0,41.51,2893.0,0.0,False,,False,,,,,
2023-10-26,14:44,11187.0,15878.0,4691.0,41.93,2738.0,219.0,False,,False,,,,,
2023-10-27,13:04,10356.0,14977.0,4621.0,44.62,2136.0,0.0,False,,False,,,,,
2023-10-28,19:31,9703.0,13216.0,3513.0,36.21,53.0,189.0,False,,False,,,,,
2023-10-29,10:40,10454.0,14895.0,4442.0,42.49,2061.0,0.0,False,,False,,,,,
2023-10-30,14:44,10861.0,15386.0,4525.0,41.66,1969.0,231.0,False,,False,,,,,
2023-10-31,14:22,10960.0,15217.0,4257.0,38.84,2054.0,241.0,False,,False,,,,,
2023-11-01,13:44,11280.0,15856.0,4576.0,40.57,2571.0,0.0,False,,False,,,,,
2023-11-02,13:44,10990.0,15640.0,4650.0,42.31,2446.0,0.0,False,,False,,,,,
2023-11-03,14:31,9605.0,15520.0,5916.0,61.59,2244.0,0.0,False,,False,,,,,
2023-11-04,15:17,8655.0,14237.0,5582.0,64.49,1558.0,0.0,False,,False,,,,,
2023-11-05,14:42,10003.0,14975.0,4972.0,49.71,1991.0,84.0,False,,False,,,,,
2023-11-06,14:28,9900.0,15305.0,5406.0,54.61,2393.0,122.0,False,,False,,,,,
2023-11-07,14:50,9825.0,14906.0,5081.0,51.72,2018.0,259.0,False,,False,,,,,
2023-11-08,14:44,9747.0,14223.0,4476.0,45.92,2028.0,120.0,False,,False,,,,,
2023-11-09,13:44,9656.0,15545.0,5889.0,60.99,2669.0,0.0,False,,False,,,,,
2023-11-10,16:34,9005.0,13928.0,4923.0,54.67,684.0,221.0,False,,False,,,,,
2023-11-11,18:14,8196.0,13379.0,5183.0,63.24,130.0,220.0,False,,False,,,,,
2023-11-12,13:55,9398.0,14913.0,5515.0,58.68,1311.0,0.0,False,,False,,,,,
2023-11-13,14:18,9498.0,15533.0,6035.0,63.54,1920.0,83.0,False,,False,,,,,
2023-11-14,11:20,9455.0,15558.0,6102.0,64.54,2493.0,0.0,False,,False,,,,,
2023-11-15,17:33,8801.0,13592.0,4791.0,54.44,27.0,212.0,False,,False,,,,,
2023-11-16,14:44,9385.0,15294.0,5908.0,62.95,2514.0,179.0,False,,False,,,,,
2023-11-17,12:13,8762.0,14861.0,6099.0,69.61,3016.0,0.0,False,,False,,,,,
2023-11-18,18:18,8155.0,12689.0,4534.0,55.6,82.0,263.0,False,,False,,,,,
2023-11-19,16:38,9363.0,14047.0,4684.0,50.03,599.0,234.0,False,,False,,,,,
2023-11-20,18:20,9346.0,13526.0,4180.0,44.73,293.0,158.0,False,,False,,,,,
2023-11-21,18:39,8943.0,13623.0,4681.0,52.34,170.0,210.0,False,,False,,,,,
2023-11-22,18:18,9231.0,13285.0,4054.0,43.92,296.0,202.0,False,,False,,,,,
2023-11-23,18:18,8927.0,13357.0,4430.0,49.62,288.0,172.0,False,,False,,,,,
2023-11-24,17:20,8246.0,11545.0,3299.0,40.01,70.0,250.0,False,,False,,,,,
2023-11-25,18:28,8505.0,12408.0,3903.0,45.89,45.0,245.0,False,,False,,,,,
2023-11-26,18:18,9100.0,12600.0,3501.0,38.47,293.0,233.0,False,,False,,,,,
2023-11-27,18:19,9820.0,13198.0,3378.0,34.4,302.0,242.0,False,,False,,,,,
2023-11-28,18:18,9785.0,13271.0,3486.0,35.63,13.0,248.0,False,,False,,,,,
2023-11-29,18:30,9524.0,13145.0,3621.0,38.02,185.0,226.0,False,,False,,,,,
2023-11-30,18:23,9277.0,13590.0,4313.0,46.49,168.0,191.0,False,,False,,,,,
2023-12-01,17:24,8249.0,12550.0,4301.0,52.14,41.0,227.0,False,,False,,,,,
2023-12-02,18:24,8303.0,13057.0,4754.0,57.26,152.0,180.0,False,,False,,,,,
2023-12-03,18:36,8827.0,13650.0,4823.0,54.64,322.0,185.0,False,,False,,,,,
2023-12-04,18:01,8738.0,13551.0,4814.0,55.09,216.0,185.0,False,,False,,,,,
2023-12-05,18:19,9219.0,13345.0,4126.0,44.76,124.0,170.0,False,,False,,,,,
2023-12-06,18:08,9262.0,13144.0,3882.0,41.91,131.0,217.0,False,,False,,,,,
2023-12-07,16:52,9021.0,13562.0,4542.0,50.35,115.0,213.0,False,,False,,,,,
2023-12-08,15:40,8150.0,12696.0,4546.0,55.78,653.0,231.0,False,,False,,,,,
2023-12-09,18:22,8517.0,12511.0,3994.0,46.89,29.0,194.0,False,,False,,,,,
2023-12-10,17:44,9166.0,13273.0,4107.0,44.81,357.0,186.0,False,,False,,,,,
2023-12-11,18:10,9010.0,13178.0,4168.0,46.26,132.0,203.0,False,,False,,,,,
2023-12-12,18:11,9441.0,13353.0,3911.0,41.43,188.0,221.0,False,,False,,,,,
2023-12-13,17:40,9725.0,14124.0,4399.0,45.23,41.0,202.0,False,,False,,,,,
2023-12-14,17:45,9221.0,14010.0,4790.0,51.95,122.0,180.0,False,,False,,,,,
2023-12-15,15:52,8456.0,13484.0,5028.0,59.46,886.0,234.0,False,,False,,,,,
2023-12-16,18:25,8559.0,12875.0,4316.0,50.43,175.0,237.0,False,,False,,,,,
2023-12-17,18:28,9476.0,13797.0,4321.0,45.6,191.0,237.0,False,,False,,,,,
2023-12-18,18:40,9490.0,13373.0,3883.0,40.92,224.0,231.0,False,,False,,,,,
2023-12-19,19:23,9734.0,13786.0,4052.0,41.63,361.0,234.0,False,,False,,,,,
2023-12-20,18:52,9923.0,13253.0,3330.0,33.56,429.0,221.0,False,,False,,,,,
2023-12-21,18:30,9990.0,13208.0,3217.0,32.2,79.0,221.0,False,,False,,,,,
2023-12-22,15:30,9508.0,13890.0,4382.0,46.09,1123.0,191.0,False,,False,,,,,
2023-12-23,18:30,9876.0,13204.0,3328.0,33.7,231.0,246.0,False,,False,,,,,
2023-12-24,18:29,10462.0,13726.0,3264.0,31.2,125.0,238.0,False,,False,,,,,
2023-12-25,18:49,9894.0,14122.0,4228.0,42.73,121.0,178.0,False,,False,,,,,
2023-12-26,19:22,9758.0,13754.0,3996.0,40.95,412.0,243.0,False,,False,,,,,
2023-12-27,18:27,9803.0,13648.0,3845.0,39.22,403.0,203.0,False,,False,,,,,
2023-12-28,18:34,9700.0,12916.0,3216.0,33.15,222.0,209.0,False,,False,,,,,
2023-12-29,17:48,8771.0,13073.0,4302.0,49.05,94.0,169.0,False,,False,,,,,
2023-12-30,18:58,9015.0,13071.0,4056.0,44.99,42.0,207.0,False,,False,,,,,
2023-12-31,18:42,9770.0,14408.0,4638.0,47.47,127.0,163.0,False,,False,,,,,
2024-01-01,19:31,9670.0,13268.0,3598.0,37.21,134.0,207.0,False,,False,,,,,
2024-01-02,19:26,10018.0,13478.0,3460.0,34.54,73.0,263.0,False,,False,,,,,
2024-01-03,18:33,10181.0,13395.0,3213.0,31.56,143.0,225.0,False,,False,,,,,
2024-01-04,18:21,9870.0,13756.0,3886.0,39.37,146.0,198.0,False,,False,,,,,
2024-01-05,10:41,9538.0,15791.0,6253.0,65.56,2664.0,0.0,False,,False,,,,,
2024-01-06,18:36,8948.0,12643.0,3696.0,41.31,261.0,227.0,False,,False,,,,,
2024-01-07,18:32,9431.0,12882.0,3452.0,36.6,156.0,201.0,False,,False,,,,,
2024-01-08,19:19,9664.0,13144.0,3480.0,36.01,154.0,205.0,False,,False,,,,,
2024-01-09,19:12,9971.0,13334.0,3363.0,33.73,337.0,0.0,False,,False,,,,,
2024-01-10,19:18,10556.0,14595.0,4039.0,38.26,129.0,245.0,False,,False,,,,,
2024-01-11,18:38,11196.0,14925.0,3729.0,33.31,187.0,216.0,False,,False,,,,,
2024-01-12,14:29,10991.0,16828.0,5837.0,53.11,2359.0,163.0,False,,False,,,,,
2024-01-13,18:53,10219.0,14736.0,4517.0,44.2,223.0,238.0,False,,False,,,,,
2024-01-14,18:53,11485.0,15133.0,3648.0,31.76,186.0,238.0,False,,False,,,,,
2024-01-15,19:16,11603.0,15106.0,3503.0,30.19,162.0,221.0,False,,False,,,,,
2024-01-16,19:26,11284.0,13879.0,2595.0,23.0,127.0,228.0,False,,False,,,,,
2024-01-17,19:22,11467.0,14249.0,2782.0,24.26,43.0,251.0,False,,False,,,,,
2024-01-18,19:16,10795.0,14533.0,3739.0,34.64,155.0,244.0,False,,False,,,,,
2024-01-19,17:58,9400.0,12653.0,3253.0,34.61,51.0,214.0,False,,False,,,,,
2024-01-20,19:23,9589.0,13186.0,3597.0,37.51,93.0,249.0,False,,False,,,,,
2024-01-21,19:24,10200.0,13433.0,3233.0,31.7,158.0,236.0,False,,False,,,,,
2024-01-22,19:16,10180.0,13523.0,3344.0,32.85,160.0,219.0,False,,False,,,,,
2024-01-23,18:28,11092.0,14293.0,3201.0,28.86,239.0,222.0,False,,False,,,,,
2024-01-24,18:23,11395.0,14518.0,3123.0,27.41,141.0,249.0,False,,False,,,,,
2024-01-25,18:39,11229.0,14532.0,3303.0,29.41,58.0,233.0,False,,False,,,,,
2024-01-26,13:50,12000.0,16630.0,4630.0,38.58,2467.0,0.0,False,,False,,,,,
2024-01-27,18:48,11316.0,14586.0,3269.0,28.89,132.0,231.0,False,,False,,,,,
2024-01-28,18:27,12751.0,15104.0,2353.0,18.45,40.0,254.0,False,,False,,,,,
2024-01-29,19:19,12776.0,14802.0,2026.0,15.86,37.0,261.0,False,,False,,,,,
2024-01-30,18:55,13428.0,16179.0,2750.0,20.48,252.0,226.0,False,,False,,,,,
2024-01-31,19:24,13461.0,16046.0,2585.0,19.2,134.0,229.0,False,,False,,,,,
2024-02-01,18:44,13661.0,16126.0,2465.0,18.04,180.0,207.0,False,,False,,,,,
2024-02-02,16:30,12563.0,15497.0,2933.0,23.35,604.0,272.0,False,,False,,,,,
2024-02-03,19:20,12255.0,15377.0,3122.0,25.48,86.0,233.0,False,,False,,,,,
2024-02-04,19:22,13436.0,15273.0,1837.0,13.67,190.0,230.0,False,,False,,,,,
2024-02-05,18:38,13157.0,15486.0,2329.0,17.7,339.0,233.0,False,,False,,,,,
2024-02-06,19:27,11844.0,14890.0,3046.0,25.72,142.0,231.0,False,,False,,,,,
2024-02-07,19:33,11056.0,14464.0,3408.0,30.82,24.0,201.0,False,,False,,,,,
2024-02-08,19:19,10439.0,14274.0,3834.0,36.73,60.0,191.0,False,,False,,,,,
2024-02-09,18:16,9518.0,13120.0,3602.0,37.84,107.0,191.0,False,,False,,,,,
2024-02-10,19:25,9967.0,13358.0,3391.0,34.02,79.0,235.0,False,,False,,,,,
2024-02-11,19:28,10560.0,13859.0,3299.0,31.24,77.0,253.0,False,,False,,,,,
2024-02-12,18:57,10379.0,14294.0,3914.0,37.71,153.0,238.0,False,,False,,,,,
2024-02-13,19:21,9980.0,14035.0,4055.0,40.63,87.0,166.0,False,,False,,,,,
2024-02-14,18:53,10793.0,14290.0,3496.0,32.39,127.0,224.0,False,,False,,,,,
2024-02-15,18:40,10925.0,14346.0,3421.0,31.31,107.0,219.0,False,,False,,,,,
2024-02-16,13:33,11981.0,16617.0,4635.0,38.69,2720.0,0.0,False,,False,,,,,
2024-02-17,19:11,11047.0,13358.0,2311.0,20.92,113.0,245.0,False,,False,,,,,
2024-02-18,18:49,11887.0,13577.0,1690.0,14.22,216.0,229.0,False,,False,,,,,
2024-02-19,19:28,11620.0,13526.0,1906.0,16.4,50.0,219.0,False,,False,,,,,
2024-02-20,19:22,11620.0,13601.0,1981.0,17.05,115.0,237.0,False,,False,,,,,
2024-02-21,19:28,11092.0,13434.0,2342.0,21.11,133.0,247.0,False,,False,,,,,
2024-02-22,19:16,10752.0,13111.0,2359.0,21.94,200.0,230.0,False,,False,,,,,
2024-02-23,16:48,10154.0,13098.0,2944.0,28.99,335.0,105.0,False,,False,,,,,
2024-02-24,19:23,9851.0,12790.0,2938.0,29.82,105.0,221.0,False,,False,,,,,
2024-02-25,19:33,10344.0,13033.0,2689.0,26.0,139.0,233.0,False,,False,,,,,
2024-02-26,19:53,9823.0,12822.0,2999.0,30.53,240.0,210.0,False,,False,,,,,
2024-02-27,19:24,9829.0,12357.0,2528.0,25.72,60.0,228.0,False,,False,,,,,
2024-02-28,19:40,10056.0,12821.0,2765.0,27.5,298.0,266.0,False,,False,,,,,
2024-02-29,19:42,9962.0,13080.0,3118.0,31.3,452.0,252.0,False,,False,,,,,
2024-03-01,18:21,8925.0,11711.0,2786.0,31.22,232.0,227.0,False,,False,,,,,
2024-03-02,19:27,9322.0,11747.0,2425.0,26.01,163.0,226.0,False,,False,,,,,
2024-03-03,18:54,10201.0,12141.0,1939.0,19.01,116.0,247.0,False,,False,,,,,
2024-03-04,19:23,10105.0,12195.0,2090.0,20.68,246.0,221.0,False,,False,,,,,
2024-03-05,19:44,9699.0,12223.0,2524.0,26.02,133.0,235.0,False,,False,,,,,
2024-03-06,15:55,10107.0,15717.0,5611.0,55.52,3680.0,0.0,False,,False,,,,,
2024-03-07,18:57,10025.0,12525.0,2500.0,24.94,115.0,225.0,False,,False,,,,,
2024-03-08,18:21,9029.0,12564.0,3535.0,39.15,220.0,201.0,False,,False,,,,,
2024-03-09,19:34,9464.0,12235.0,2771.0,29.28,205.0,239.0,False,,False,,,,,
2024-03-10,19:34,10074.0,12564.0,2490.0,24.72,323.0,221.0,False,,False,,,,,
2024-03-11,19:37,9814.0,12026.0,2211.0,22.53,171.0,224.0,False,,False,,,,,
2024-03-12,19:32,9105.0,12028.0,2924.0,32.11,208.0,218.0,False,,False,,,,,
2024-03-13,19:24,9208.0,12153.0,2945.0,31.98,233.0,156.0,False,,False,,,,,
2024-03-14,18:46,9360.0,12312.0,2952.0,31.54,220.0,169.0,False,,False,,,,,
2024-03-15,16:40,8997.0,13384.0,4387.0,48.76,1288.0,199.0,False,,False,,,,,
2024-03-16,19:24,9259.0,11778.0,2519.0,27.21,114.0,220.0,False,,False,,,,,
2024-03-17,18:42,9539.0,12531.0,2992.0,31.37,310.0,165.0,False,,False,,,,,
2024-03-18,19:08,9925.0,12360.0,2435.0,24.53,254.0,165.0,False,,False,,,,,
2024-03-19,18:54,10725.0,13220.0,2495.0,23.26,333.0,174.0,False,,False,,,,,
2024-03-20,19:27,9845.0,12214.0,2369.0,24.06,235.0,255.0,False,,False,,,,,
2024-03-21,18:56,9609.0,12770.0,3160.0,32.89,264.0,160.0,False,,False,,,,,
2024-03-22,06:07,9182.0,15796.0,6614.0,72.03,2971.0,0.0,False,,False,,,,,
2024-03-23,19:15,8943.0,12355.0,3412.0,38.15,218.0,217.0,False,,False,,,,,
2024-03-24,19:24,9621.0,12983.0,3362.0,34.94,150.0,210.0,False,,False,,,,,
2024-03-25,19:19,9898.0,12836.0,2939.0,29.69,401.0,218.0,False,,False,,,,,
2024-03-26,19:18,9765.0,12264.0,2498.0,25.58,318.0,231.0,False,,False,,,,,
2024-03-27,18:59,9021.0,11645.0,2624.0,29.09,88.0,212.0,False,,False,,,,,
2024-03-28,19:00,8733.0,11739.0,3006.0,34.42,120.0,191.0,False,,False,,,,,
